1744738582.0110087,0.0067864509687060905
1744738582.1563704,0.011091107367084841
1744738582.3009388,0.02582026350261701
1744738582.4335008,0.015742909264441256
1744738582.57307,0.010022613925067998
1744738582.7021215,0.007812082284757495
1744738582.8699336,0.022767582538627644
1744738583.0056045,0.030992203398638115
1744738583.1475618,0.030349909019169004
1744738583.281917,0.02271807887828739
1744738583.41457,0.009903472897152295
1744738583.5396636,0.0010852292612067748
1744738583.815863,0.008138914644132692
1744738583.953886,0.00040997828936277996
1744738584.111185,0.005220238766583406
1744738584.2865598,0.015239776607276469
1744738584.4284232,0.00984865347911613
1744738584.5549264,0.013193235679782386
1744738584.6957247,0.014108953732819745
1744738584.8461313,0.012381992658048723
1744738584.9908533,0.0034722244902413526
1744738585.0994108,0.009319881304599643
1744738585.1923604,0.008778867206617864
1744738585.2879086,0.01700502599822455
1744738585.376378,0.01614318525291839
1744738585.4697435,0.002573568943489015
1744738585.5583456,0.0032577642711772736
1744738585.6496003,0.010249488852699903
1744738585.7368062,0.023774712762739104
1744738585.8230832,0.016660880946298237
1744738585.9981685,0.018935149745023885
1744738586.0772922,0.004230931251993398
1744738586.1640487,0.00017209729073054892
1744738586.257376,0.005202475468335417
1744738586.3508196,0.005771755914436833
1744738586.4449487,0.008724267293526872
1744738586.5332773,0.02028208630886386
1744738586.6166308,0.0396286288670692
1744738586.7101104,0.04228424519148381
1744738586.7950149,0.040723607817626045
1744738586.8919237,0.020617517725998295
1744738586.9829257,0.003706479840230282
1744738587.0671313,0.004737646656294189
1744738587.1530905,0.0009879950818081444
1744738587.24527,0.011328830390905327
1744738587.335204,0.024772739269637495
1744738587.4222186,0.05778060007560786
1744738587.5081525,0.09597588245495046
1744738587.5977619,0.1520309472415281
1744738587.6932716,0.17440891942599807
1744738587.9411159,0.20044958325624535
1744738588.0286593,0.17092104938953742
1744738588.122829,0.14157120666572123
1744738588.2107973,0.10083787569940925
1744738588.304138,0.016574162928409346
1744738588.3885655,0.016838250034096985
1744738588.4775214,0.025764668159355467
1744738588.5744004,0.025425779571107546
1744738588.6684482,0.029200739682978663
1744738588.757669,0.0362880736701114
1744738588.8726983,0.03061404243280173
1744738588.9662075,0.03285398601508461
1744738589.0549808,0.03667733083802268
1744738589.1488147,0.030235385288786915
1744738589.2413814,0.024394459698900688
1744738589.3252535,0.02783031818145499
1744738589.4215994,0.03354086780248135
1744738589.5261292,0.03391755512115011
1744738589.6476352,0.03805326440439567
1744738589.7449055,0.04126389749033623
1744738589.848825,0.03521143161197538
1744738589.9485292,0.03016169846926491
1744738590.0452647,0.036774610641667
1744738590.1518376,0.03195464346713225
1744738590.2594962,0.029934971388677203
1744738590.3528047,0.032905681644122615
